cust_id,No_of_days_frm_L_pur,total_sale,No_baskets,item_cnt,no_SKUs,no_Categories,avg_no_prds_w_ret,Flag_Multi_cat_p2
6933835,7,4126.88,20,289,139,61,14.45,1
6933838,16,1036.14,6,69,48,22,11.5,1
6934157,27,26078.45,21,415,76,41,19.76190476,1
6936420,36,2012.45,12,106,89,28,8.833333333,1
6936821,209,1112.31,6,19,17,10,3.166666667,0
6938445,163,239.8,2,17,14,6,8.5,1
6943437,15,2150.89,18,347,201,66,19.27777778,1
6943496,55,968.78,3,56,8,5,18.66666667,1
6949278,194,1836,3,94,10,4,31.33333333,0
6949886,451,32.9,1,3,3,1,3,0
6950412,2,15212.28,13,517,53,32,39.76923077,1
6951369,25,9311.71,11,91,52,25,8.272727273,1
6951900,30,4525.38,22,354,251,66,16.09090909,1
6952336,23,1775.2,10,94,59,16,9.4,1
6953616,160,12049.35,25,1375,221,73,55,1
6953750,15,6506.77,17,767,157,42,45.11764706,1
6958390,409,179.82,2,35,12,8,17.5,0
6959858,0,670.28,4,30,18,5,7.5,1
6960522,110,473.38,2,18,17,5,9,1
6960613,19,1086.35,9,115,79,18,12.77777778,1
6961795,156,667.01,6,64,20,12,10.66666667,1
6962045,208,329.79,3,33,23,10,11,0
6964921,18,1214.9,9,99,49,23,11,1
6967418,5,1140.38,3,38,30,10,12.66666667,1
6968726,33,882.85,7,57,27,13,8.142857143,1
6969106,59,1879.98,6,69,52,14,11.5,1
6969740,11,10566.91,68,878,440,199,12.91176471,1
6969878,18,2081.89,12,207,122,40,17.25,1
6970740,68,4851.07,20,478,165,63,23.9,1
6971062,415,127.1,2,10,9,4,5,0
6971480,34,2873.42,17,234,183,70,13.76470588,1
6972104,439,267.34,1,21,6,2,21,0
6976380,282,854.24,2,69,32,7,34.5,0
6976911,24,2966.09,14,114,65,40,8.142857143,1
6980461,198,672.8,4,8,8,7,2,0
6981776,197,2815.02,16,193,119,50,12.0625,0
6985561,13,2260.65,8,194,118,26,24.25,1
6987798,30,1537.04,8,35,24,14,4.375,1
6989534,9,400.5,2,48,32,6,24,1
6990785,30,2307.76,11,147,75,32,13.36363636,1
6993081,111,1331.6,7,35,22,12,5,1
6993465,20,3263.85,13,77,49,30,5.923076923,1
6994964,3,1550.97,10,157,45,21,15.7,1
6996215,8,682.3,6,59,23,8,9.833333333,1
6997209,54,1859.55,7,80,30,12,11.42857143,1
6997384,221,103.4,1,14,8,1,14,0
6997956,86,1031.95,6,77,23,12,12.83333333,1
6998278,18,2887.02,5,43,28,13,8.6,1
7004272,128,5102.5,16,118,94,37,7.375,1
7012025,6,1297.8,8,63,42,17,7.875,1
7012141,38,1007.9,3,152,8,5,50.66666667,1
7012573,42,1075.46,7,85,73,25,12.14285714,1
7012876,21,1102.25,6,21,20,12,3.5,1
7014037,264,850.38,7,31,14,9,4.428571429,0
7014259,26,1379.62,10,195,91,26,19.5,1
7015506,313,106.2,1,9,8,4,9,0
7016293,101,783.37,3,171,55,8,57,1
7017082,16,4600.12,20,269,181,72,13.45,1
7018629,6,3518.98,11,85,42,23,7.727272727,1
7018982,3,20648.95,36,541,288,108,15.02777778,1
7019306,76,3338,2,2,2,2,1,0
7021381,260,25,1,1,1,1,1,0
7021683,28,665.3,5,38,29,14,7.6,1
7022521,177,456.96,2,7,2,2,3.5,0
7022954,17,4137.6,15,790,190,50,52.66666667,1
7022972,41,771.55,5,69,23,8,13.8,1
7024606,105,199.8,1,2,2,1,2,0
7025734,185,755.6,3,27,9,6,9,0
7025960,88,1147.44,7,67,58,26,9.571428571,1
7026058,373,101.3,1,11,7,4,11,0
7027056,10,109.9,1,9,8,2,9,1
7027966,366,570.9,3,44,32,8,14.66666667,0
7028335,11,283.62,1,24,4,1,24,0
7029237,70,1342.08,10,169,82,35,16.9,1
7029910,5,153,1,12,11,4,12,1
7030167,419,121.1,1,5,4,3,5,0
7031956,168,87.6,1,5,4,1,5,0
7034477,74,86.3,1,5,5,2,5,1
7036848,73,2002.67,11,251,93,28,22.81818182,1
7036869,27,2098.75,8,252,112,28,31.5,1
7038670,357,2654.9,2,4,3,3,2,0
7038795,13,7584.8,31,448,242,86,14.4516129,1
7039159,33,824.3,3,59,41,7,19.66666667,1
7040223,194,788.12,4,76,52,15,19,0
7045192,217,673.2,3,13,9,5,4.333333333,0
7046330,25,2080.29,14,453,144,37,32.35714286,1
7046361,42,4743.3,14,249,111,41,17.78571429,1
7047305,37,2993.07,8,307,68,23,38.375,1
7047354,21,3815.48,26,258,156,71,9.923076923,1
7049068,66,2539.09,7,210,56,14,30,1
7051615,35,1847.44,7,93,54,20,13.28571429,1
7052785,19,3053.87,11,134,61,33,12.18181818,1
7053855,11,5830.86,16,483,124,47,30.1875,1
7054253,90,4021.71,7,39,17,11,5.571428571,1
7055951,25,2324.94,5,86,61,17,17.2,1
7058559,12,472.33,4,106,18,8,26.5,1
7059129,76,682.5,5,84,9,7,16.8,1
7059663,92,216.3,2,16,13,6,8,1
7059738,128,441.86,2,17,11,5,8.5,1
7060195,4,669.33,3,25,18,9,8.333333333,1
7062571,99,138.48,1,13,6,2,13,1
7069370,440,469.6,2,87,16,5,43.5,0
7069389,358,232.98,2,13,8,6,6.5,0
7073090,259,724.75,7,75,58,17,10.71428571,0
7075224,412,103.5,1,10,8,3,10,0
7075250,95,2015.4,10,101,42,27,10.1,1
7078359,256,278,1,23,18,6,23,0
7078993,420,117,1,3,2,1,3,0
7079708,193,230.81,2,23,20,6,11.5,0
7080070,80,2532.76,18,181,105,45,10.05555556,1
7086761,6,104.5,1,5,3,2,5,1
7090760,199,383.03,4,48,22,11,12,0
7092041,5,4363.38,6,72,22,13,12,1
7092916,266,224.96,2,62,15,5,31,0
7093837,5,780.29,7,54,40,17,7.714285714,1
7095248,91,1317.51,6,214,137,28,35.66666667,1
7096110,89,82,1,1,1,1,1,0
7096760,415,311.48,2,21,19,5,10.5,0
7099280,81,1544.95,6,34,22,10,5.666666667,1
7101486,421,106.8,1,16,2,1,16,0
7103586,31,1812.15,9,337,164,25,37.44444444,1
7105849,6,1019.92,6,56,29,11,9.333333333,1
7107794,62,689.28,4,42,19,8,10.5,1
7110946,336,810.71,6,57,27,16,9.5,0
7113245,163,1273.43,11,96,72,35,8.727272727,1
7114331,53,2119.78,6,43,28,12,7.166666667,1
7115545,6,3438.9,12,54,39,26,4.5,1
7116036,135,551.99,3,68,32,7,22.66666667,1
7116350,112,273.14,2,47,14,5,23.5,1
7117199,253,443.16,4,48,39,12,12,0
7118609,195,1266.67,12,211,76,40,17.58333333,0
7119938,1,803.55,4,86,51,14,21.5,1
7120636,398,269,1,1,1,1,1,0
7123085,149,365.79,3,20,15,6,6.666666667,1
7125466,21,3341.69,23,345,216,85,15,1
7125822,5,1467.02,9,79,32,21,8.777777778,1
7126383,398,141.05,1,15,7,2,15,0
7126785,3,121.2,1,7,5,1,7,0
7128954,163,3866.8,18,252,143,55,14,1
7131119,15,3612.01,26,383,164,74,14.73076923,1
7131140,140,416.66,3,31,16,5,10.33333333,1
7132282,108,345.17,3,74,37,10,24.66666667,1
7132434,91,952.78,4,61,19,9,15.25,1
7134035,60,1054.67,8,74,43,22,9.25,1
7134061,90,1447.48,10,190,114,37,19,1
7135112,4,3018.01,9,183,44,17,20.33333333,1
7139913,421,920,1,2,2,1,2,0
7140053,123,490.41,1,13,8,5,13,1
7140296,238,433.55,4,38,34,13,9.5,0
7140576,66,1013.96,5,185,34,10,37,1
7141211,10,503.49,2,12,6,4,6,1
7142091,33,5517.01,18,481,191,59,26.72222222,1
7142187,1,4512.1,34,479,243,102,14.08823529,1
7143846,135,227.5,2,29,17,5,14.5,1
7146298,259,739.25,6,75,46,13,12.5,0
7152605,58,905.51,4,58,19,7,14.5,1
7153343,59,1733.06,4,54,6,5,13.5,0
7153544,14,5281.01,26,397,209,62,15.26923077,1
7155374,38,2103.48,8,148,111,36,18.5,1
7155653,72,1366.28,6,130,105,26,21.66666667,1
7155857,290,108.6,1,7,4,2,7,0
7156245,6,594.6,2,14,10,3,7,1
7156618,38,645.34,4,34,21,10,8.5,1
7163951,8,596.19,6,34,25,11,5.666666667,1
7166090,75,603.1,4,75,55,13,18.75,1
7166620,15,1236.37,8,75,65,20,9.375,1
7167642,112,114.86,1,2,2,2,2,1
7168128,159,449.91,3,56,39,10,18.66666667,1
7168681,363,101.1,1,4,3,2,4,0
7169214,286,90.19,1,14,4,2,14,0
7171491,57,1565.49,12,317,96,33,26.41666667,1
7172540,5,2944.79,12,334,92,33,27.83333333,1
7175359,5,932.19,9,150,106,31,16.66666667,1
7175518,12,5806.11,19,525,175,55,27.63157895,1
7175539,194,1091.2,5,26,23,13,5.2,0
7177406,392,951.78,2,47,23,6,23.5,0
7179936,140,365.55,2,26,19,5,13,1
7180252,25,649.5,1,38,17,5,38,1
7180433,220,437.36,3,26,9,6,8.666666667,0
7183823,439,704.03,2,21,13,6,10.5,0
7183862,209,670.8,5,65,55,21,13,0
7184582,21,3353.59,15,330,166,48,22,1
7185916,69,1153.15,9,92,43,23,10.22222222,1
7186281,388,548.21,3,35,25,12,11.66666667,0
7187994,1,6057.38,10,62,28,17,6.2,1
7188025,109,353.6,3,15,14,7,5,0
7188825,17,5609.13,21,247,214,77,11.76190476,1
7189219,7,118,1,2,1,1,2,0
7190707,321,233,2,2,2,2,1,0
7190728,21,7774.7,31,523,163,63,16.87096774,1
7191518,140,2427.45,8,39,23,12,4.875,1
7192656,396,58,1,2,1,1,2,0
7193937,89,242.08,1,43,8,3,43,1
7193954,55,1983.62,10,93,46,22,9.3,1
7195331,18,286.69,2,17,14,4,8.5,1
7195954,38,3271.46,18,187,89,39,10.38888889,1
7196738,125,709.68,7,62,27,14,8.857142857,1
7196806,4,1477.79,9,164,65,17,18.22222222,1
7197769,92,594.2,1,3,3,2,3,1
7199301,172,2966.01,8,141,73,26,17.625,1
7199463,34,28215.13,29,3620,455,107,124.8275862,1
7200098,110,107.12,1,29,18,2,29,1
7203522,22,1378.61,10,105,65,31,10.5,1
7204655,11,7130.23,32,288,143,79,9,1
7207098,23,2458.28,12,200,130,38,16.66666667,1
7207480,128,500.4,1,62,11,2,62,1
7208074,43,1503.18,9,99,80,27,11,1
7209259,38,252.1,2,15,10,4,7.5,1
7210139,117,220.35,2,67,58,3,33.5,1
7210257,217,536,4,20,12,8,5,0
7210965,1,2019.69,16,108,49,27,6.75,1
7213378,174,1724,1,2,2,2,2,1
7214859,8,379.14,2,30,17,7,15,1
7219153,15,2119.91,13,173,94,32,13.30769231,1
7219366,442,196.5,1,13,4,3,13,0
7224388,327,320.55,3,14,12,8,4.666666667,0
7224431,145,172.7,1,9,8,3,9,1
7227811,30,513.12,1,72,6,2,72,1
7228636,117,349.97,2,10,7,4,5,1
7228901,110,51.35,1,4,3,3,4,1
7229903,80,338.8,2,7,5,3,3.5,1
7231610,274,100.5,1,18,5,3,18,0
7231804,9,2368.3,12,82,34,17,6.833333333,1
7231856,16,4146.57,23,676,379,86,29.39130435,1
7233539,19,1893.58,7,381,161,28,54.42857143,1
7233614,339,358,1,3,2,1,3,0
7233668,3,1632.01,12,119,77,38,9.916666667,1
7235229,15,5950.34,17,150,92,37,8.823529412,1
7238591,268,207.4,2,23,17,8,11.5,0
7238771,183,529.86,3,49,39,13,16.33333333,0
7239129,62,719.71,4,43,28,8,10.75,1
7239422,144,353.5,2,9,3,2,4.5,0
7240219,230,345.5,4,30,21,7,7.5,0
7240399,192,785.8,5,120,19,10,24,0
7240466,324,232.55,2,17,14,7,8.5,0
7241117,81,997.13,8,89,69,19,11.125,1
7241630,31,317.75,2,35,27,10,17.5,1
7242053,3,3268.9,20,162,78,46,8.1,1
7243329,418,278.8,1,19,11,3,19,0
7243369,24,3291.19,27,321,180,67,11.88888889,1
7243767,2,616.34,5,43,15,8,8.6,1
7243947,4,371.8,2,33,2,2,16.5,0
7246279,424,39,1,1,1,1,1,0
7247635,395,174.87,1,23,9,4,23,0
7248309,250,268,1,1,1,1,1,0
7248775,353,226.5,2,45,27,6,22.5,0
7249132,23,1158.64,12,121,86,39,10.08333333,1
7249958,405,112.4,1,5,5,3,5,0
7251558,178,1307.06,9,81,29,18,9,1
7253128,109,649.23,4,20,14,8,5,1
7254152,127,100.95,1,18,7,4,18,1
7254542,199,108.29,1,15,6,3,15,0
7256956,126,801.96,5,122,33,15,24.4,1
7257207,17,6160.42,34,537,335,107,15.79411765,1
7257995,378,229.6,2,5,4,3,2.5,0
7260496,345,212.1,1,19,18,3,19,0
7262415,33,523.54,5,31,11,7,6.2,1
7262488,24,191.8,2,7,6,2,3.5,0
7263088,9,1095.96,5,131,79,15,26.2,1
7263664,209,108.78,1,18,2,2,18,0
7265010,324,137.1,1,12,12,3,12,0
7265220,61,2583.77,6,142,62,19,23.66666667,1
7265390,10,3979.75,22,324,162,80,14.72727273,1
7265619,11,585.81,3,63,31,10,21,1
7266196,33,1147.19,6,96,66,21,16,1
7266895,34,443.49,2,84,40,6,42,1
7270462,31,3768.46,13,219,137,47,16.84615385,1
7271279,33,1443.2,6,18,12,8,3,1
7271858,68,1408,1,1,1,1,1,0
7272019,10,5907.91,22,686,328,84,31.18181818,1
7272612,334,80.3,1,22,6,3,22,0
7275524,7,6641.36,10,74,43,16,7.4,1
7278796,129,109.7,1,14,14,2,14,1
7279050,157,88.8,2,18,12,4,9,0
7280746,327,106.98,1,13,8,4,13,0
7282036,99,824.94,4,24,16,6,6,1
7283581,59,1389.1,5,44,28,14,8.8,1
7285484,393,104.6,1,6,3,1,6,0
7285691,447,122.8,1,2,2,1,2,0
7286269,11,1718.07,11,133,87,27,12.09090909,1
7286633,0,2417.11,18,142,113,57,7.888888889,1
7287838,302,346.5,4,41,37,9,10.25,0
7290260,331,679.61,4,38,32,14,9.5,0
7290465,16,9058.34,13,591,94,34,45.46153846,1
7291492,287,23783.5,15,250,26,21,16.66666667,0
7292006,11,275.1,2,13,8,3,6.5,1
7292318,14,948.6,6,111,29,15,18.5,1
7293503,444,168.2,1,11,8,4,11,0
7296507,341,983.16,9,93,73,27,10.33333333,0
7297082,193,885.11,7,83,40,20,11.85714286,0
7301075,10,9055.05,16,391,86,40,24.4375,1
7301264,2,157,1,19,15,4,19,1
7303655,69,374.7,4,30,4,4,7.5,0
7305445,58,767.87,6,24,18,9,4,1
7305524,288,2996,3,24,5,3,8,0
7305745,288,1968,1,16,2,1,16,0
7306376,22,912.66,5,112,59,15,22.4,1
7309319,9,2849,13,116,65,30,8.923076923,1
7310112,11,8011.1,27,110,73,48,4.074074074,1
7311689,245,438,2,2,2,2,1,0
7311805,5,275.8,3,29,9,4,9.666666667,1
7312989,42,1027.92,10,75,34,19,7.5,1
7314037,125,263.76,2,13,5,3,6.5,1
7314293,387,230.6,2,6,6,6,3,0
7315266,270,1968,1,24,3,2,24,0
7315580,136,4449.21,22,375,225,77,17.04545455,1
7317023,20,1408.1,6,48,40,16,8,1
7318886,296,2034.4,5,33,29,12,6.6,0
7319350,12,1862.94,12,242,147,47,20.16666667,1
7320383,269,127.67,1,2,1,1,2,0
7321044,42,150.99,1,3,3,1,3,0
7322014,30,1268.1,7,92,80,21,13.14285714,1
7322102,200,308.92,2,26,3,3,13,0
7322294,2,2118.78,11,131,98,35,11.90909091,1
7323983,3,4662.7,19,313,172,62,16.47368421,1
7324385,0,1154.5,9,42,35,23,4.666666667,1
7325163,294,604.78,1,25,1,1,25,0
7326024,223,201.31,1,54,12,3,54,0
7326082,331,467.63,4,51,29,11,12.75,0
7326396,42,445.02,5,28,14,7,5.6,0
7326501,32,687.88,1,1,1,1,1,0
7327960,96,227.48,2,68,8,3,34,1
7329681,6,2636.66,20,212,181,70,10.6,1
7330489,31,426.5,3,52,6,5,17.33333333,1
7331114,78,242.43,2,23,15,4,11.5,1
7332143,18,1282.18,8,99,71,30,12.375,1
7333489,254,566.29,5,46,32,14,9.2,0
7333807,61,2649.79,16,162,117,38,10.125,1
7335306,94,1861.94,5,31,25,12,6.2,1
7336448,7,2182.21,14,228,88,36,16.28571429,1
7340151,12,539.81,3,38,36,11,12.66666667,1
7340607,376,107.4,1,12,2,1,12,0
7341524,19,1786.87,9,361,95,31,40.11111111,1
7342287,62,1047.52,6,55,41,15,9.166666667,1
7343008,30,1294.82,8,207,97,29,25.875,1
7345678,346,228,1,6,6,3,6,0
7348377,124,226.5,2,37,16,5,18.5,1
7348922,0,3791.97,20,226,89,34,11.3,1
7351156,337,133,1,5,4,3,5,0
7352663,267,74,1,5,5,2,5,0
7353408,9,804.15,6,65,32,18,10.83333333,1
7354105,372,114.4,1,5,4,2,5,0
7354974,13,3438.4,29,318,202,80,10.96551724,1
7355555,226,358.48,3,42,26,7,14,0
7356765,218,109.5,1,16,2,1,16,0
7356803,63,1016.72,4,10,6,5,2.5,1
7358883,403,101,1,4,2,1,4,0
7358967,34,1489.33,12,86,77,33,7.166666667,1
7361517,209,422.16,4,29,16,11,7.25,0
7362683,267,516.79,4,59,29,14,14.75,0
7368169,69,562.8,3,10,5,3,3.333333333,0
7372595,86,995.93,5,75,36,14,15,1
7375129,126,2524.97,4,41,14,7,10.25,1
7375938,61,623.28,6,65,18,6,10.83333333,1
7376529,286,79.9,1,20,5,2,20,0
7378107,41,1520.3,11,131,66,29,11.90909091,1
7379197,33,1223,1,58,4,2,58,1
7380370,53,356.7,2,20,18,6,10,1
7380960,400,104.1,1,11,10,3,11,0
7381462,14,13124.89,29,390,174,77,13.44827586,1
7381807,5,8457.2,14,418,227,57,29.85714286,1
7383453,67,710.8,2,17,17,6,8.5,1
7385764,25,207.78,2,25,12,3,12.5,1
7385821,251,435.05,3,16,13,10,5.333333333,0
7386240,27,1019.04,7,42,26,14,6,1
7387138,371,102.5,1,15,6,3,15,0
7387433,20,10223.71,9,391,52,25,43.44444444,1
7387610,0,4476.22,29,310,176,88,10.68965517,1
7389322,411,161,1,1,1,1,1,0
7390365,57,221,2,7,6,5,3.5,1
7391010,41,764.08,7,178,77,11,25.42857143,1
7391713,292,183.9,1,12,10,4,12,0
7392001,126,195.16,1,19,12,3,19,1
7394662,188,286.8,2,23,16,5,11.5,0
7395304,327,111.83,1,10,7,4,10,0
7396273,260,619.84,4,19,16,8,4.75,0
7396814,153,449.42,3,48,31,7,16,1
7397303,31,1029.21,3,10,6,3,3.333333333,1
7398068,228,178.49,2,57,14,5,28.5,0
7398086,140,121.84,1,22,13,4,22,1
7398495,9,8570.88,18,340,232,63,18.88888889,1
7398521,25,2542.74,6,113,34,13,18.83333333,1
7398702,56,1637.79,9,197,79,26,21.88888889,1
7398773,199,1900.47,10,148,36,20,14.8,0
7398999,21,784.9,3,11,10,5,3.666666667,1
7399271,216,266.7,3,23,12,6,7.666666667,0
7401306,61,531.07,3,24,18,8,8,1
7401332,10,1382.53,10,140,66,28,14,1
7401568,176,553.36,4,29,11,7,7.25,0
7401937,74,1977.02,9,113,90,25,12.55555556,1
7404159,394,142.6,1,2,1,1,2,0
7405013,5,3058.36,17,208,89,32,12.23529412,1
7405241,24,1021.39,9,100,58,31,11.11111111,1
7406947,17,1004.86,6,52,36,13,8.666666667,1
7407708,32,1387.82,4,40,4,4,10,0
7409020,118,2442.97,3,129,50,10,43,1
7411226,32,929.8,7,50,36,12,7.142857143,1
7412319,40,475.9,3,15,12,7,5,0
7412796,2,7612.77,23,589,277,85,25.60869565,1
7413162,137,171.68,1,10,5,3,10,1
7413573,42,799.49,6,220,62,15,36.66666667,1
7414294,52,2516.99,5,373,23,12,74.6,1
7414489,216,492.4,4,19,17,9,4.75,0
7415110,101,330.85,2,13,13,6,6.5,1
7415555,7,1521.98,4,16,7,4,4,0
7416407,418,106.9,1,7,2,2,7,0
7416677,45,1616.5,9,52,32,19,5.777777778,1
7419332,116,239,1,2,2,1,2,0
7420743,17,2349.42,11,236,136,39,21.45454546,1
7421842,1,469.78,3,80,13,6,26.66666667,0
7422761,309,234.3,2,12,10,5,6,0
7425147,5,9488.71,24,288,102,45,12,1
7425298,266,285.4,1,12,10,5,12,0
7427929,63,1128.66,7,66,45,22,9.428571429,1
7428277,14,760.05,6,26,21,10,4.333333333,1
7428296,118,845.28,7,46,31,15,6.571428571,1
7428429,147,59995.8,36,605,94,53,16.80555556,1
7428759,126,3401,6,33,10,7,5.5,0
7429244,390,202.6,1,13,5,2,13,0
7430592,52,3874.16,18,104,86,38,5.777777778,1
7430906,363,445.1,3,23,17,3,7.666666667,0
7431859,188,344.89,2,30,18,4,15,0
7433139,251,107.3,1,6,4,2,6,0
7433859,18,200,1,51,7,1,51,0
7434175,28,3784.58,19,464,146,47,24.42105263,1
7434838,120,1740.61,6,35,30,15,5.833333333,1
7435001,254,994,3,8,8,5,2.666666667,0
7436027,220,267.2,2,16,4,3,8,0
7437417,16,191.09,3,11,8,7,3.666666667,1
7437564,67,501.44,2,35,8,4,17.5,1
7437572,12,2554.4,11,56,43,17,5.090909091,1
7442246,26,1794.2,12,111,76,30,9.25,1
7442295,202,1797.86,13,164,85,36,12.61538462,0
7442727,417,234.11,2,9,9,3,4.5,0
7443772,4,3742.5,9,20,19,14,2.222222222,1
7445069,316,223.9,2,16,9,4,8,0
7445763,69,1402.1,3,13,8,4,4.333333333,0
7445942,38,1924.8,10,259,75,31,25.9,1
7446567,40,1730.09,14,220,37,26,15.71428571,0
7449330,38,3801.47,21,373,184,64,17.76190476,1
7449604,270,108.9,1,3,2,2,3,0
7449613,284,77.1,1,6,3,1,6,0
7450071,25,4368.61,19,285,144,52,15,1
7450571,83,731.28,3,15,10,4,5,0
7450918,147,978.9,9,78,49,27,8.666666667,1
7451417,28,209.61,3,21,8,5,7,1
7451682,90,863.52,6,100,32,12,16.66666667,1
7452331,29,56,1,1,1,1,1,0
7454663,29,1236.73,9,127,81,24,14.11111111,1
7456067,188,138,2,2,2,2,1,0
7456683,11,3476.52,14,173,129,48,12.35714286,1
7457111,109,221.75,1,2,2,2,2,1
7458149,129,1188.2,8,95,86,23,11.875,1
7460020,21,518.37,1,1,1,1,1,0
7460924,27,1813.25,5,183,33,13,36.6,1
7461535,41,2304.51,8,108,55,22,13.5,1
7462959,8,2341.87,7,151,79,17,21.57142857,1
7465097,26,3224.28,9,63,34,14,7,1
7465554,60,12687.29,7,658,117,26,94,1
7465746,32,67.86,2,6,5,2,3,0
7465935,12,1509.82,8,118,84,23,14.75,1
7467050,236,445.68,2,53,31,9,26.5,0
7467890,26,1370.9,8,89,55,26,11.125,1
7468034,7,1708.32,9,101,68,30,11.22222222,1
7468703,61,2848.4,3,59,20,8,19.66666667,1
7468950,138,411.84,2,22,19,7,11,1
7469169,33,385.1,4,7,5,4,1.75,0
7469519,143,724.23,3,26,19,7,8.666666667,1
7470281,249,69,1,1,1,1,1,0
7470588,197,113.86,1,15,6,2,15,0
7470891,27,798.2,6,58,28,13,9.666666667,1
7471582,20,3687.08,17,266,131,67,15.64705882,1
7473571,7,485.2,2,24,8,5,12,0
7474118,35,180.55,2,8,7,3,4,1
7474182,33,372.44,3,28,24,7,9.333333333,1
7474216,352,354.4,2,19,13,8,9.5,0
7474316,19,1850.36,5,186,79,19,37.2,1
7474948,61,5959.08,12,560,122,30,46.66666667,1
7475541,157,2293.13,11,263,165,35,23.90909091,1
7477988,97,509.2,3,68,17,6,22.66666667,1
7479723,239,2492.4,3,42,13,6,14,0
7479859,299,612.89,6,55,38,17,9.166666667,0
7481674,115,4753.54,15,126,58,25,8.4,0
7482240,31,1353.64,7,68,58,24,9.714285714,1
7482647,30,2669.2,8,43,33,12,5.375,1
7483412,8,11754.65,55,604,313,149,10.98181818,1
7485639,321,604.1,5,47,13,10,9.4,0
7489063,87,470.3,2,17,16,6,8.5,1
7490659,270,477.6,2,36,30,7,18,0
7491611,272,2611.58,11,103,59,24,9.363636364,0
7492214,150,372.86,4,26,18,7,6.5,1
7495682,19,314.75,3,4,4,3,1.333333333,1
7496325,3,4061.3,35,257,216,107,7.342857143,1
7496326,120,7383,14,772,307,55,55.14285714,1
7496497,27,1636.3,8,45,35,17,5.625,1
7499154,149,3255.1,5,44,29,9,8.8,1
7500028,112,187.61,2,28,21,4,14,1
7501122,5,2493.2,13,335,95,37,25.76923077,1
7501971,29,1246.8,8,117,41,18,14.625,1
7502207,19,967.5,8,58,33,15,7.25,1
7503597,1,484.5,3,10,7,6,3.333333333,1
7504763,5,5372.17,22,407,191,71,18.5,1
7505390,251,256.4,2,9,6,2,4.5,0
7505599,6,2971.54,23,392,158,60,17.04347826,1
7505690,53,1313.39,10,132,84,26,13.2,1
7505741,18,3796.74,13,64,46,23,4.923076923,1
7506016,36,1931.93,10,99,40,23,9.9,1
7506489,78,1598.8,9,149,71,29,16.55555556,1
7508650,73,3079.7,16,179,123,51,11.1875,1
7508894,90,2184.45,16,146,64,36,9.125,0
7509777,410,51.2,1,2,1,1,2,0
7510695,55,2042.8,6,123,44,15,20.5,1
7511608,4,1083.24,5,63,52,12,12.6,1
7514082,392,102.6,1,12,6,3,12,0
7514232,82,5169.27,29,335,210,90,11.55172414,1
7514850,5,2783.66,9,62,47,22,6.888888889,1
7515662,6,664.6,6,74,25,10,12.33333333,1
7516741,386,100.8,1,2,2,1,2,0
7517348,10,3151.12,13,208,112,33,16,1
7517586,385,214.9,2,12,12,5,6,0
7518872,68,1458.7,6,59,17,10,9.833333333,1
7520538,377,213.08,1,38,19,3,38,0
7520580,132,1066.31,7,61,52,21,8.714285714,1
7520613,257,285.59,4,61,28,10,15.25,0
7521115,62,2745.3,8,20,15,8,2.5,0
7522920,242,115.8,1,6,6,3,6,0
7524706,209,263.32,2,34,18,4,17,0
7525389,71,450.67,4,73,32,14,18.25,1
7526298,10,3692.18,15,448,238,49,29.86666667,1
7528611,10,199,1,1,1,1,1,0
7529338,141,700.1,4,20,14,5,5,1
7531382,249,1310.9,6,87,53,15,14.5,0
7533274,384,116.2,1,8,4,2,8,0
7537944,4,1205.4,5,94,70,17,18.8,1
7538096,6,955.2,7,110,34,16,15.71428571,1
7539080,313,812.36,3,99,18,6,33,0
7541255,16,5404.72,15,233,101,30,15.53333333,1
7544280,9,313.36,3,31,11,6,10.33333333,1
7545879,39,554.26,3,28,22,10,9.333333333,1
7546744,188,268.31,1,35,2,2,35,0
7547973,307,100.43,1,24,16,4,24,0
7550003,0,4030.59,9,384,137,41,42.66666667,1
7550165,8,1168.42,7,121,45,10,17.28571429,0
7552995,34,424.74,1,16,7,3,16,1
7553841,12,1669.19,7,85,34,18,12.14285714,1
7554027,321,212,1,2,1,1,2,0
7554332,22,4179.85,22,386,164,76,17.54545455,1
7555585,79,223.4,2,13,9,4,6.5,1
7556763,126,379,3,50,17,7,16.66666667,1
7557614,397,680.7,2,12,9,6,6,0
7560830,13,8085.73,29,749,112,60,25.82758621,1
7562281,220,359.7,2,12,8,3,6,0
7563410,21,4263.63,32,315,172,98,9.84375,1
7563945,54,1354.58,13,143,69,24,11,1
7566179,373,264.84,2,27,22,7,13.5,0
7566404,191,499.2,1,24,1,1,24,0
7566831,18,853.8,5,37,31,13,7.4,1
7567626,32,1085.4,8,57,38,17,7.125,1
7569454,87,8003.55,6,361,76,14,60.16666667,1
7572343,25,352.6,3,5,5,3,1.666666667,1
7573355,26,4261.88,31,375,214,94,12.09677419,1
7573769,129,2426.64,12,142,49,25,11.83333333,1
7574498,45,2838.04,14,186,109,34,13.28571429,1
7575273,42,1727.11,5,206,71,17,41.2,1
7575752,273,153.4,1,6,6,4,6,0
7576153,253,237.3,2,11,6,4,5.5,0
7576671,13,4574.51,35,370,198,99,10.57142857,1
7576904,253,361.9,2,19,17,5,9.5,0
7578022,70,664.9,4,54,48,11,13.5,1
7579928,398,448.7,3,27,23,7,9,0
7581300,15,1383.89,6,76,40,14,12.66666667,1
7583036,135,155.6,1,4,4,1,4,0
